time,open,high,low,close
2024-01-03 13:00:00,100.70493378167063,100.79140727718797,100.45183904774026,100.71982450881715
2024-01-03 14:00:00,100.55154108150107,100.84018168551313,100.51428493600272,100.55420220529176
2024-01-03 15:00:00,100.15944592228439,100.40430366756868,100.12201967629586,100.19424432755476
2024-01-03 16:00:00,100.18811057556735,100.26183763067253,100.05052897385652,100.18876541711548
2024-01-03 17:00:00,100.1614248129299,100.16408141817745,100.08292199480633,100.1693250110118
2024-01-03 18:00:00,99.87421303810036,100.13392232299405,99.83418325610346,99.81068906413337
2024-01-03 19:00:00,99.91242772717175,99.99351654430242,99.71700050085083,99.91321234495916
2024-01-03 20:00:00,99.80118775678145,99.83967402249819,99.68798162583201,99.68354031614184
2024-01-03 21:00:00,99.80168440765158,99.81881848138089,99.65880761412264,99.76270999746507
2024-01-03 22:00:00,99.88380503879317,100.18054292129712,99.81693145890263,99.92450667868094
2024-01-03 23:00:00,99.96441366275202,100.12351282960783,99.88219821233648,99.89303177276972
2024-01-04 00:00:00,100.14932206514331,100.30710500568274,100.11508357712684,100.16406351146934
2024-01-04 01:00:00,99.91347144134734,100.07611918889295,99.86534989596588,99.89200978064882
2024-01-04 02:00:00,100.04298519934385,100.08465412697045,99.69904476718848,99.98100594595152
2024-01-04 03:00:00,99.97426445441943,100.03658275530178,99.63427498959744,99.8185883626047
2024-01-04 04:00:00,99.6083600564362,99.80405093379272,99.39614821124506,99.64513498726427
2024-01-04 05:00:00,99.54588433083472,99.62216933573062,99.3909389127062,99.4981136878108
2024-01-04 06:00:00,99.55810338893122,99.69707191529085,99.4007877576296,99.51111334025914
2024-01-04 07:00:00,99.4991113989805,99.62347562460161,99.46214539877941,99.43881458385583
2024-01-04 08:00:00,99.25682536751297,99.51381339940232,99.13328659702982,99.27661101913122
2024-01-04 09:00:00,99.5418432420204,99.58307727031087,99.31043922993426,99.49942722234341
2024-01-04 10:00:00,99.54854944738223,99.70407268351796,99.31835032292207,99.51272351978766
2024-01-04 11:00:00,99.28370743724687,99.48058247750292,99.08581068869026,99.30919734154098
2024-01-04 12:00:00,99.52652617747684,99.6763564003837,99.48353786862421,99.5155000061019
2024-01-04 13:00:00,99.8432389262599,100.21103714825114,99.67691359687856,99.90680821755294
2024-01-04 14:00:00,100.13137165449562,100.39483532210436,100.11255191773147,100.15261014855669
2024-01-04 15:00:00,100.1551300566017,100.36887087637784,99.96226755154296,100.13763769330808
2024-01-04 16:00:00,99.91644034402793,100.19296737049237,99.89405047116931,99.92181671075338
2024-01-04 17:00:00,100.07778852091248,100.23433676452042,100.0069272926377,100.16458117271657
2024-01-04 18:00:00,100.14023976658312,100.21107026572749,99.8354842350765,100.01368548297042
2024-01-04 19:00:00,100.28742996977424,100.489612722788,100.23992264811736,100.3789572711383
2024-01-04 20:00:00,100.27342219538943,100.52522774122687,100.16572619852617,100.307752948978
2024-01-04 21:00:00,100.58349362404826,100.80439904182974,100.35686625280769,100.41715519446929
2024-01-04 22:00:00,100.63562142650113,100.67629587305981,100.31698474915703,100.60130268693054
2024-01-04 23:00:00,100.70310920186618,100.8185143751225,100.59111710442473,100.73854695440879
2024-01-05 00:00:00,100.7659146421016,101.00860724129062,100.70970065540408,100.89784063676467
2024-01-05 01:00:00,101.12990737614018,101.33017171197801,101.0465988312861,101.06526128385374
2024-01-05 02:00:00,101.13887950373466,101.17676942522164,101.03307984596178,101.1626039775942
2024-01-05 03:00:00,101.20265303017335,101.36717437411754,100.95647410542205,101.21727924616096
2024-01-05 04:00:00,101.48438655107684,101.79651957032985,101.49625795153074,101.51205968545344
2024-01-05 05:00:00,101.28706960754126,101.40914955500672,101.1204098503381,101.28507096300598
2024-01-05 06:00:00,101.04649591154299,101.17945631354173,101.02562713126473,100.99832286600947
2024-01-05 07:00:00,101.21385283802297,101.41563996330518,101.18237735393097,101.28382870892867
2024-01-05 08:00:00,100.99058400125982,101.14852886604855,100.82265345104008,100.8762930572191
2024-01-05 09:00:00,101.43219589236094,101.62303325293465,101.36767890976506,101.34714103466408
2024-01-05 10:00:00,101.28946159578337,101.3161783658669,101.09973396270935,101.28018190782507
2024-01-05 11:00:00,101.08009717762033,101.29529553479117,101.03017571670232,101.09597477196496
2024-01-05 12:00:00,101.51820275869852,101.65076859536858,101.46562160735417,101.5436610679868
2024-01-05 13:00:00,101.81881795556157,102.02834635690574,101.5834270653774,101.82055078117884
2024-01-05 14:00:00,102.21101436599581,102.45189646570653,102.01716148906662,102.28435529862952
2024-01-05 15:00:00,102.3389798499579,102.42316141345766,102.38106255009097,102.34181483396681
2024-01-05 16:00:00,102.21254082212084,102.27549064786662,102.0270134364186,102.24943957676943
2024-01-05 17:00:00,102.56624269801307,102.80961020564867,102.55057194742874,102.58574188796858
2024-01-05 18:00:00,102.59546240315225,102.77800577652042,102.28040737044668,102.5094866372937
2024-01-05 19:00:00,102.70729938176217,102.89343685649871,102.67085672653548,102.72665988979537
2024-01-05 20:00:00,102.93380514417348,103.2012677216202,102.72141985003857,102.89990339068896
2024-01-05 21:00:00,102.8892652945839,103.02526314504362,102.80270274706456,102.95724523759216
2024-01-05 22:00:00,102.93401203929494,103.03912827291016,102.71559062776731,102.93587472810084
2024-01-05 23:00:00,103.18056393015026,103.3885692248055,103.08534174803604,103.20545930726199
2024-01-06 00:00:00,103.34146123022352,103.43858966958373,103.08107604400003,103.29734137893863
2024-01-06 01:00:00,102.95754433383993,103.21521329731753,102.99923404192259,103.09083079439974
2024-01-06 02:00:00,103.14512682736843,103.2614905802236,102.9539228729221,103.16787925399362
2024-01-06 03:00:00,103.36794398715146,103.64474038185193,103.18036078222374,103.34599590022228
2024-01-06 04:00:00,103.14856488829857,103.26284501608876,102.99288924031009,103.18578595497642
2024-01-06 05:00:00,103.22284199849526,103.21613037853275,103.02705094082691,103.23372422972102
2024-01-06 06:00:00,103.15731319853151,103.15337562944413,102.89606082300713,103.07873627103022
2024-01-06 07:00:00,103.47394368275638,103.55049028729829,103.21926877290788,103.39267133548285
2024-01-06 08:00:00,103.62681043246215,103.78933607156024,103.52188515225997,103.70120750864407
2024-01-06 09:00:00,103.78406416854227,103.87667211770653,103.59089446279836,103.66709075361554
2024-01-06 10:00:00,103.50869044068764,103.60874189132558,103.5300891727415,103.6082292232633
2024-01-06 11:00:00,103.73821193342282,103.7935788161401,103.4805326224872,103.62243313041749
2024-01-06 12:00:00,103.59403404964714,103.65656319004566,103.22048535571138,103.55963590639801
2024-01-06 13:00:00,103.45204608187365,103.65424397575578,103.29747993607995,103.49767382601115
2024-01-06 14:00:00,103.39731857966551,103.63220511866822,103.09336587404525,103.4538698312222
2024-01-06 15:00:00,103.52977480560638,103.66793611014643,103.39012256627653,103.57548497843146
2024-01-06 16:00:00,103.70641687376416,103.86925600129358,103.41750427896193,103.77000654661094
2024-01-06 17:00:00,103.65854054971933,103.65003094093257,103.55172411971247,103.62436167097044
2024-01-06 18:00:00,103.75479591491126,103.83887814714541,103.55268600457613,103.59768980567313
2024-01-06 19:00:00,103.37970947529067,103.70790707499631,103.26759148036211,103.36153776015014
2024-01-06 20:00:00,103.23128190932061,103.2157390988111,103.02733050622332,103.19840537740544
2024-01-06 21:00:00,103.27869828897249,103.38977911449844,103.24138580865257,103.26683633231283
2024-01-06 22:00:00,103.1917035166815,103.46636095777436,103.18858438011155,103.26423780569178
2024-01-06 23:00:00,103.47629757984424,103.46607582279326,103.20782312323288,103.49136184092465
2024-01-07 00:00:00,103.83191779652127,104.11430208708828,103.76871428914112,103.7991278781231
2024-01-07 01:00:00,104.1148162457929,104.09986717705183,103.94164681933705,104.0612064619091
2024-01-07 02:00:00,103.86429976337472,104.17752851029641,103.63675010475396,103.87952359131128
2024-01-07 03:00:00,104.10671513371004,104.25747356350871,104.03618986613992,104.09244043707155
2024-01-07 04:00:00,103.87600583296692,103.95466255905062,103.66904614878248,103.8591361828117
2024-01-07 05:00:00,103.75102379257893,103.79655081432682,103.50777754512652,103.79206091187788
2024-01-07 06:00:00,103.67525175400081,103.87763938403347,103.50571520302752,103.77027184420484
2024-01-07 07:00:00,104.10581907794025,104.2884701442602,104.01891183550931,104.13108147079267
2024-01-07 08:00:00,103.88395197205018,103.969924154776,103.92625103983599,103.93905334449418
2024-01-07 09:00:00,103.80350804129651,103.86817099185181,103.69324192620144,103.72470098737244
2024-01-07 10:00:00,103.69398626753694,104.00740503324822,103.70367873684661,103.78571650632978
2024-01-07 11:00:00,103.63087077826204,103.81775840882348,103.61559087629453,103.66612902898032
2024-01-07 12:00:00,103.86744168054129,103.91114318912257,103.75792279251955,103.82998421680496
2024-01-07 13:00:00,103.73393085121101,103.68151792263052,103.4770015668959,103.56549083668317
2024-01-07 14:00:00,103.30687138293942,103.67509676127065,103.20865555982743,103.43528562923939
2024-01-07 15:00:00,103.33199525448131,103.40229331086378,103.20281867457108,103.33204280505889
2024-01-07 16:00:00,103.15356394333678,103.27043080499263,103.15529587760412,103.2170577554237
2024-01-07 17:00:00,103.62641781061444,103.90247637064921,103.43169535512789,103.64532867997671
2024-01-07 18:00:00,103.78675893823483,103.88512887480495,103.56666143470866,103.8824706151726
2024-01-07 19:00:00,103.84834061995221,103.84730363109142,103.6013960684149,103.76011960345822
2024-01-07 20:00:00,103.63560375529887,103.70332175990846,103.3076991038925,103.72538684455883
2024-01-07 21:00:00,103.71679386635655,103.86397059932244,103.65450695887608,103.72536200374196
2024-01-07 22:00:00,103.53295548975946,103.81166473953408,103.38272104711896,103.622455821568
2024-01-07 23:00:00,103.26987689164588,103.26493126167234,103.0781385563061,103.20796531182333
2024-01-08 00:00:00,103.43581867877077,103.48961665773871,103.36580096103637,103.45084905808555
2024-01-08 01:00:00,103.54582247328882,103.55355785955689,103.31973796229828,103.52160966579797
2024-01-08 02:00:00,103.75177897008012,103.98112226278772,103.66956576159662,103.62347817449562
2024-01-08 03:00:00,103.71977216115876,103.90839230701798,103.53203681381532,103.79575455452968
2024-01-08 04:00:00,103.86869904879947,103.99012963445675,103.9339619237612,103.90970971335857
2024-01-08 05:00:00,103.82352820302272,103.99289158686395,103.69828860265534,103.84136714962109
2024-01-08 06:00:00,103.651730301955,103.76918099568852,103.42569788532369,103.63083606311562
2024-01-08 07:00:00,103.66896454933503,103.80373491697426,103.61690366653004,103.77455833571688
2024-01-08 08:00:00,103.60808565028086,103.76444240164274,103.3868233161111,103.52768703118267
2024-01-08 09:00:00,103.42735136893648,103.54769037455986,103.43398081979083,103.42459455293397
2024-01-08 10:00:00,103.34593432640693,103.42602573388058,103.09436635126949,103.33410332077163
2024-01-08 11:00:00,103.4095932881574,103.51113051863604,103.33471319728935,103.40380608860494
2024-01-08 12:00:00,103.29423677979223,103.37470633157054,103.20088765648077,103.28820068683856
2024-01-08 13:00:00,102.96946705628773,103.07886327096038,102.92421061967522,102.9639235497673
2024-01-08 14:00:00,102.88288486509903,103.14741433635534,102.879953522714,102.8833406805734
2024-01-08 15:00:00,102.42713587181926,102.4855457563926,102.41060981926563,102.3833531657801
2024-01-08 16:00:00,102.54980578969138,102.64804026681145,102.30829809488638,102.62383312293784
2024-01-08 17:00:00,102.30241850620045,102.3592932564596,102.0107072881758,102.1976050743435
2024-01-08 18:00:00,101.989840680593,102.10466656770896,101.80117703077981,102.00632017850742
2024-01-08 19:00:00,101.99335247132672,102.09622128324449,101.82621922953832,102.00023510611439
2024-01-08 20:00:00,101.89761816853789,102.11643932030928,101.86273646600098,101.93711055345156
2024-01-08 21:00:00,102.22564403957513,102.29240325789131,102.10410117999028,102.15135633546
2024-01-08 22:00:00,101.92843515623747,101.96888091563935,101.93315504503437,101.93412152527237
2024-01-08 23:00:00,101.92695962071136,102.1508057509364,101.97038089596457,102.04095334360312
2024-01-09 00:00:00,101.98611796000397,102.01832718772482,101.96931435981685,102.04991984800218
2024-01-09 01:00:00,101.8682746823117,101.85431782123793,101.68738173770753,101.7614456111443
2024-01-09 02:00:00,101.880032935828,102.1162652997937,101.83483220697191,101.86942954267462
2024-01-09 03:00:00,101.73429700767798,101.92815636339942,101.81234286953885,101.84233866986857
2024-01-09 04:00:00,101.92418384004358,102.16151880739676,101.89829169562329,101.95960554284189
2024-01-09 05:00:00,102.1411419805177,102.29085460670562,101.89681076883338,102.12960389696238
2024-01-09 06:00:00,102.59620548789549,102.61043158949256,102.55222083435545,102.59528739878766
2024-01-09 07:00:00,102.80163604781089,103.0311406049837,102.5410549553511,102.7731395200819
2024-01-09 08:00:00,102.8707920045267,103.01939385713811,102.56530838713552,102.78661706850632
2024-01-09 09:00:00,102.74160014919462,102.74267126475638,102.45466125836381,102.86486368731107
2024-01-09 10:00:00,102.95127163502738,103.16074346845913,102.73642915444704,102.92707583519315
2024-01-09 11:00:00,103.12853953017859,103.2727555723204,102.83263006590573,103.02947242544765
2024-01-09 12:00:00,103.20599943964223,103.45371666558337,103.10348483667079,103.19565798054293
2024-01-09 13:00:00,102.77205423411324,102.90155486386212,102.79312987457499,102.86433635355027
2024-01-09 14:00:00,102.84575092364254,102.95717067316129,102.6661345660356,102.90650448947382
2024-01-09 15:00:00,102.68589154358851,102.92614332366905,102.54890957148234,102.66748101814396
2024-01-09 16:00:00,102.75697547543999,102.78044619097578,102.62214182000245,102.74045115145542
2024-01-09 17:00:00,102.75991215082999,102.97443342270036,102.70103414571611,102.75662588291429
2024-01-09 18:00:00,102.97087185368439,103.19364007470006,102.86705194403822,102.94499839793657
2024-01-09 19:00:00,102.96100197671655,103.13568135975102,102.83477261036556,103.01010593963788
2024-01-09 20:00:00,103.11869444849911,103.28725470748778,103.03398032408546,103.06100275518527
2024-01-09 21:00:00,103.05978993002992,103.1472126057334,102.77491822882476,103.11250447106569
2024-01-09 22:00:00,102.90356618154115,102.87629822693046,102.70893595922192,102.96934856880783
2024-01-09 23:00:00,102.82032442686425,102.84866378228833,102.66325922807326,102.81413991986685
2024-01-10 00:00:00,102.81938331382004,103.08332788004284,102.50418898854586,102.72293890852661
2024-01-10 01:00:00,102.92067690479107,103.12538481476356,102.83771483638152,102.85785227541855
2024-01-10 02:00:00,103.29901151899054,103.39701217339,103.23552618432034,103.24924715065085
2024-01-10 03:00:00,103.36461578294606,103.5977340085695,103.20469102072839,103.29026120731045
2024-01-10 04:00:00,103.13414756366174,103.22773413612063,102.86136956597413,103.12701826478732
2024-01-10 05:00:00,103.05611881059481,103.13749960862012,102.81830040100742,103.1173736193022
2024-01-10 06:00:00,103.04557702470277,103.00134709190051,102.86409054881939,102.90226423046823
2024-01-10 07:00:00,103.03586385334819,103.32228441687344,102.79003208876136,103.0382585774196
2024-01-10 08:00:00,102.7053284114219,103.03973944045137,102.72487469359244,102.88169301013595
2024-01-10 09:00:00,102.82955163630979,102.85451751318719,102.60825400994375,102.78631654181405
2024-01-10 10:00:00,102.78535243786264,102.99862452657199,102.59119012826223,102.85315367965362
2024-01-10 11:00:00,102.88929653776285,102.93462262974737,102.74037331249194,102.88286176163955
2024-01-10 12:00:00,102.73449226961169,102.74606561480307,102.69381707129412,102.7086353826541
2024-01-10 13:00:00,102.57936310083241,102.78479173912893,102.58983595425337,102.64473954546094
2024-01-10 14:00:00,102.3962230133606,102.54764285349607,102.23704033353263,102.32727836998426
2024-01-10 15:00:00,102.31473834918333,102.32041291634825,102.18807598057397,102.26219037182163
2024-01-10 16:00:00,102.17130827976243,102.42041742582887,102.05023403645222,102.16123437828332
2024-01-10 17:00:00,102.28931315501094,102.40735453771222,102.23020821732977,102.25280225435223
2024-01-10 18:00:00,102.08651788562727,102.09722400203123,102.02262705323234,102.08132487938208
2024-01-10 19:00:00,102.25672534769319,102.36097661018472,101.91986494234584,102.03408013610708
2024-01-10 20:00:00,102.52164419774313,102.72002343733644,102.45861212176396,102.424315844299
2024-01-10 21:00:00,102.02581078546095,102.16633594523302,101.98020126772627,102.06630762683679
2024-01-10 22:00:00,102.15950760860036,102.36374328399322,101.95408677454796,102.16656031730672
2024-01-10 23:00:00,102.25298680814352,102.41703974767329,102.0353306645838,102.26851640322609
2024-01-11 00:00:00,102.13817344900801,102.45040993922231,102.06481576756387,102.11914070458089
2024-01-11 01:00:00,102.05795614293102,102.31302225168369,101.88611967517213,102.13328872997504
2024-01-11 02:00:00,102.05249416226826,102.1620693809421,101.91352472221428,102.0753443240445
2024-01-11 03:00:00,102.00669991295558,102.00093032202368,101.98030202438356,102.00383442649317
2024-01-11 04:00:00,102.03799800621411,102.13105930910984,101.81129443954725,101.9088493815463
2024-01-11 05:00:00,101.61097833000021,101.65796422680518,101.58964816349003,101.63995524966725
2024-01-11 06:00:00,101.91820619443526,101.86563264488109,101.5398118029343,101.67275881829421
2024-01-11 07:00:00,102.0443181586972,102.32452554601275,101.81633747059534,102.05871671109554
2024-01-11 08:00:00,101.92071833375059,102.18230444981735,101.78053205987999,101.92282641260485
2024-01-11 09:00:00,101.57126030801264,101.67000153936168,101.51861276418816,101.62694294260972
2024-01-11 10:00:00,101.69505846993734,101.7837784341327,101.57314971786357,101.65734150853488
2024-01-11 11:00:00,101.54225810382583,101.62758695629175,101.48324093734165,101.50904673150936
2024-01-11 12:00:00,101.64111803210079,101.74378633996335,101.49524258453806,101.58109790741595
2024-01-11 13:00:00,101.50365852429913,101.80236835170618,101.2670008949181,101.54680911765256
2024-01-11 14:00:00,101.66605191090176,101.89137475960693,101.55956543089142,101.63665601579596
2024-01-11 15:00:00,101.83088960693273,102.07377227012367,101.59745295533854,101.85048921349201
2024-01-11 16:00:00,101.6965025354712,101.74329782371004,101.62770942074012,101.66662263740898
2024-01-11 17:00:00,101.42432571262603,101.6172173561515,101.23797621297946,101.4114678390926
2024-01-11 18:00:00,101.05780333335461,101.35705084498075,100.93337266742074,101.01086024547617
2024-01-11 19:00:00,101.13560272604711,101.28799356654768,101.02619914827207,101.18135667752796
2024-01-11 20:00:00,100.85279809699296,101.17299294380393,100.76183063376729,100.90267179990997
2024-01-11 21:00:00,100.81975955516644,100.9846308333738,100.60612777732246,100.93959839316095
2024-01-11 22:00:00,100.71233503701436,100.83223879572441,100.67618062815573,100.77572199741702
2024-01-11 23:00:00,100.7000078249861,101.02554438354912,100.62019710972534,100.71148776883282
2024-01-12 00:00:00,100.30531869571091,100.45199135074401,100.33024654535768,100.33433419013171
2024-01-12 01:00:00,100.40818811949265,100.4175120054905,100.19790271714596,100.47869497636488
2024-01-12 02:00:00,100.47619019791516,100.60651206876523,100.20950733157827,100.52374556471459
2024-01-12 03:00:00,100.50076206897555,100.64192321057605,100.38876059067006,100.48817918122222
2024-01-12 04:00:00,100.40612827033272,100.67110573659814,100.1539171645452,100.3934077083488
2024-01-12 05:00:00,100.54651149065668,100.74989680228622,100.28555994880168,100.34369566152154
2024-01-12 06:00:00,100.53093050427022,100.78984888646842,100.48135777854225,100.56749379139353
2024-01-12 07:00:00,99.87265559916466,100.26949563342136,99.8313545324691,99.96921765440885
2024-01-12 08:00:00,100.34253402369677,100.52391374068743,100.1893820380382,100.48183317557135
2024-01-12 09:00:00,100.39299544719844,100.67520933670346,100.25953251652066,100.49136090239793
2024-01-12 10:00:00,100.25887278978846,100.42164752525886,100.13752010724845,100.31319937028692
2024-01-12 11:00:00,100.27387661853592,100.27161810727331,100.19385778391607,100.24808444016253
2024-01-12 12:00:00,100.46857465048726,100.45913238778525,100.28699715422596,100.34408378704539
2024-01-12 13:00:00,100.26582025124497,100.53564411087908,100.25383062712811,100.28155769968886
2024-01-12 14:00:00,99.89918927656802,100.00251928189869,99.70023447416597,99.90653253211671
2024-01-12 15:00:00,100.29376515015846,100.5914529897886,100.18322486385038,100.3917520289993
2024-01-12 16:00:00,100.20269551852496,100.54815494464452,100.10954641732758,100.28516253457215
2024-01-12 17:00:00,100.57218669149793,100.5731703967482,100.2751486088666,100.43969717660829
2024-01-12 18:00:00,100.3290225726228,100.47579869118319,100.20732680631556,100.30668453843167
2024-01-12 19:00:00,100.72202923403133,100.93141385854983,100.54248076100981,100.6812650591622
2024-01-12 20:00:00,100.80706629958551,100.81427314791695,100.62033728196505,100.7390298444186
2024-01-12 21:00:00,100.85684434422635,100.96234122165878,100.70198171692937,100.85108850971284
2024-01-12 22:00:00,100.60109442742271,100.75672998445617,100.60893636061293,100.59002605783404
2024-01-12 23:00:00,100.75809258645391,101.13635157101352,100.66010531184236,100.90491147217537
2024-01-13 00:00:00,101.06699036646182,101.04511167525425,100.76017482446927,101.02406016255452
2024-01-13 01:00:00,101.4015421170531,101.31650793642217,101.05066233067059,101.3378628198289
2024-01-13 02:00:00,101.14621048261554,101.3422897940063,100.92218565955896,101.18950744662894
2024-01-13 03:00:00,101.09580427912438,101.1916825031641,100.82372848207196,101.01320943507673
2024-01-13 04:00:00,101.51394504459631,101.72319784128527,101.48063751068835,101.47000121221822
2024-01-13 05:00:00,101.29099230245563,101.40126746371156,101.02258526201277,101.40065669123697
2024-01-13 06:00:00,101.37096708513342,101.56701394396656,101.09698340358341,101.29719407444475
2024-01-13 07:00:00,101.53007525808304,101.74979997939496,101.39523929401867,101.51266267285108
2024-01-13 08:00:00,101.54174056771448,101.56138627295071,101.27465525110549,101.51179080655065
2024-01-13 09:00:00,101.66407923413006,101.89282478592176,101.48294776083948,101.63572640327875
2024-01-13 10:00:00,101.58395259200229,101.86863804857735,101.27967598416163,101.57864314728806
2024-01-13 11:00:00,101.57114018557932,101.93450520062942,101.42615240611812,101.7183476391106
2024-01-13 12:00:00,101.38197383098431,101.61111428351376,101.2802159313282,101.46967291890648
2024-01-13 13:00:00,101.80803483676493,101.75917340607413,101.499326612439,101.70591209197045
2024-01-13 14:00:00,101.73822627430467,101.87128550075619,101.47942947933653,101.81551855381976
2024-01-13 15:00:00,101.53431752071732,101.64769664885682,101.46852959687163,101.53174897969423
2024-01-13 16:00:00,101.70540096026495,101.98676732970193,101.43045087435401,101.74194963265188
2024-01-13 17:00:00,101.66657486925493,101.81880520674183,101.56133001422316,101.59237041614506
2024-01-13 18:00:00,101.35333895221474,101.51993747178902,101.22712574041162,101.38126383873076
2024-01-13 19:00:00,101.19216402181574,101.27589070647471,100.87648203638494,101.07462209563057
2024-01-13 20:00:00,101.22286254919229,101.33751266296423,101.06237718846883,101.21835968943951
2024-01-13 21:00:00,101.18640849316076,101.28602526203335,100.9707574673263,101.19308486974714
2024-01-13 22:00:00,101.0933901975675,101.42820379850036,100.84825782034648,101.24894887614133
